position #,Time [UTC],Time [LMT],Longitude [deg],Latitude [deg],Altitude [m],Status,Main [V],Beacon [V],Temperature [ĄC]
9360,1/7/19 3:02,1/6/19 21:02,99.26602,15.56177,668,val. GPS-3D,3.36,3.68,27
9359,1/7/19 2:03,1/6/19 20:03,99.26503,15.56258,697,GPS-3D,3.36,3.68,26
9358,1/7/19 1:01,1/6/19 19:01,99.26128,15.56712,659,val. GPS-3D,3.36,3.68,25
9357,1/7/19 0:02,1/6/19 18:02,99.25348,15.57146,910,val. GPS-3D,3.36,3.68,23
9356,1/6/19 23:00,1/6/19 17:00,99.24983,15.57381,996,val. GPS-3D,3.36,3.68,21
9355,1/6/19 22:00,1/6/19 16:00,99.24984,15.5737,1027,val. GPS-3D,3.36,3.68,23
9354,1/6/19 21:00,1/6/19 15:00,99.24986,15.57365,987,val. GPS-3D,3.36,3.68,28
9353,1/6/19 20:00,1/6/19 14:00,99.24986,15.57373,1013,val. GPS-3D,3.36,3.68,25
9352,1/6/19 19:00,1/6/19 13:00,99.24974,15.57358,1038,val. GPS-3D,3.36,3.68,26
9351,1/6/19 18:00,1/6/19 12:00,99.24979,15.57373,997,val. GPS-3D,3.36,3.68,25
9350,1/6/19 17:00,1/6/19 11:00,99.24987,15.57368,980,val. GPS-3D,3.36,3.68,26
9349,1/6/19 16:01,1/6/19 10:01,99.2499,15.57354,968,val. GPS-3D,3.36,3.68,30
9348,1/6/19 15:00,1/6/19 9:00,99.24984,15.57353,983,val. GPS-3D,3.36,3.68,26
9347,1/6/19 14:00,1/6/19 8:00,99.24982,15.57352,970,val. GPS-3D,3.36,3.68,25
9346,1/6/19 13:00,1/6/19 7:00,99.24982,15.57361,1026,val. GPS-3D,3.36,3.68,26
9345,1/6/19 12:00,1/6/19 6:00,99.24984,15.57355,995,val. GPS-3D,3.36,3.68,26
9344,1/6/19 11:00,1/6/19 5:00,99.24985,15.57371,998,val. GPS-3D,3.36,3.68,26
9343,1/6/19 10:02,1/6/19 4:02,99.24992,15.57376,1015,val. GPS-3D,3.36,3.68,27
9342,1/6/19 9:00,1/6/19 3:00,99.24986,15.57357,1048,val. GPS-3D,3.36,3.68,26
9340,1/6/19 7:00,1/6/19 1:00,99.24988,15.57373,999,val. GPS-3D,3.36,3.68,27
9339,1/6/19 6:01,1/6/19 0:01,99.24984,15.5737,1003,val. GPS-3D,3.36,3.68,25
9338,1/6/19 5:00,1/5/19 23:00,99.24984,15.57361,1001,val. GPS-3D,3.36,3.68,25
9337,1/6/19 4:00,1/5/19 22:00,99.24975,15.57368,997,val. GPS-3D,3.36,3.68,25
9336,1/6/19 3:00,1/5/19 21:00,99.24994,15.57372,1012,val. GPS-3D,3.36,3.68,25
9335,1/6/19 2:01,1/5/19 20:01,99.24994,15.57371,999,val. GPS-3D,3.36,3.68,25
9334,1/6/19 1:01,1/5/19 19:01,99.24981,15.57353,1006,val. GPS-3D,3.36,3.68,27
9333,1/6/19 0:00,1/5/19 18:00,99.24987,15.57346,1003,val. GPS-3D,3.36,3.68,26
9332,1/5/19 23:00,1/5/19 17:00,99.24997,15.57339,994,val. GPS-3D,3.36,3.68,26
9331,1/5/19 22:03,1/5/19 16:03,99.24987,15.57383,996,GPS-3D,3.36,3.68,24
9330,1/5/19 21:00,1/5/19 15:00,99.24974,15.57355,1003,val. GPS-3D,3.36,3.68,23
9329,1/5/19 20:00,1/5/19 14:00,99.24952,15.57615,1061,val. GPS-3D,3.36,3.68,24
9328,1/5/19 19:00,1/5/19 13:00,99.24626,15.57433,954,val. GPS-3D,3.36,3.68,23
9327,1/5/19 18:00,1/5/19 12:00,99.24623,15.57432,945,val. GPS-3D,3.36,3.68,26
9326,1/5/19 17:00,1/5/19 11:00,99.24622,15.57436,927,val. GPS-3D,3.36,3.68,29
9325,1/5/19 16:00,1/5/19 10:00,99.24607,15.57421,959,val. GPS-3D,3.36,3.68,26
9324,1/5/19 15:00,1/5/19 9:00,99.2486,15.57618,1064,val. GPS-3D,3.36,3.68,25
9323,1/5/19 14:00,1/5/19 8:00,99.24666,15.57432,898,val. GPS-3D,3.36,3.68,25
9322,1/5/19 13:00,1/5/19 7:00,99.24667,15.57438,904,val. GPS-3D,3.36,3.68,25
9321,1/5/19 12:00,1/5/19 6:00,99.24683,15.5742,933,val. GPS-3D,3.36,3.68,24
9319,1/5/19 10:00,1/5/19 4:00,99.2445,15.58819,979,val. GPS-3D,3.36,3.68,26
9318,1/5/19 9:00,1/5/19 3:00,99.24283,15.59162,861,val. GPS-3D,3.36,3.68,29
9317,1/5/19 8:00,1/5/19 2:00,99.24274,15.59159,867,val. GPS-3D,3.36,3.68,26
9316,1/5/19 7:00,1/5/19 1:00,99.24274,15.59162,870,val. GPS-3D,3.36,3.68,27
9315,1/5/19 6:00,1/5/19 0:00,99.24276,15.59158,869,val. GPS-3D,3.36,3.68,30
9314,1/5/19 5:00,1/4/19 23:00,99.24263,15.59164,890,val. GPS-3D,3.36,3.68,29
9313,1/5/19 4:00,1/4/19 22:00,99.2428,15.59153,850,val. GPS-3D,3.36,3.68,24
9312,1/5/19 3:02,1/4/19 21:02,99.24257,15.59177,876,GPS-3D,3.36,3.68,26
9311,1/5/19 2:01,1/4/19 20:01,99.24242,15.59241,868,val. GPS-3D,3.36,3.68,26
9310,1/5/19 1:00,1/4/19 19:00,99.23989,15.59477,786,val. GPS-3D,3.36,3.68,25
9309,1/5/19 0:01,1/4/19 18:01,99.23994,15.59494,796,val. GPS-3D,3.36,3.68,24
9308,1/4/19 23:01,1/4/19 17:01,99.23749,15.59464,690,val. GPS-3D,3.36,3.68,26
9307,1/4/19 22:01,1/4/19 16:01,99.2377,15.59455,674,val. GPS-3D,3.36,3.68,25
9306,1/4/19 21:00,1/4/19 15:00,99.2376,15.59464,755,val. GPS-3D,3.36,3.68,26
9305,1/4/19 20:00,1/4/19 14:00,99.23908,15.59417,748,val. GPS-3D,3.36,3.68,24
9304,1/4/19 19:00,1/4/19 13:00,99.2385,15.59403,752,val. GPS-3D,3.36,3.68,27
9303,1/4/19 18:01,1/4/19 12:01,99.23759,15.59344,726,val. GPS-3D,3.36,3.68,27
9302,1/4/19 17:00,1/4/19 11:00,99.23762,15.59343,732,val. GPS-3D,3.36,3.68,26
9301,1/4/19 16:00,1/4/19 10:00,99.23757,15.59342,729,val. GPS-3D,3.36,3.68,26
9300,1/4/19 9:00,1/4/19 3:00,99.25109,15.60629,795,val. GPS-3D,3.36,3.68,26
9299,1/4/19 8:00,1/4/19 2:00,99.2553,15.60136,888,val. GPS-3D,3.36,3.68,26
9298,1/4/19 7:01,1/4/19 1:01,99.25548,15.60254,904,val. GPS-3D,3.36,3.68,27
9297,1/4/19 6:00,1/4/19 0:00,99.26434,15.60564,740,val. GPS-3D,3.36,3.68,30
9296,1/4/19 5:00,1/3/19 23:00,99.26856,15.60595,797,val. GPS-3D,3.36,3.68,26
9295,1/4/19 4:00,1/3/19 22:00,99.27344,15.60997,779,val. GPS-3D,3.36,3.68,26
9294,1/4/19 3:00,1/3/19 21:00,99.2735,15.61015,804,val. GPS-3D,3.36,3.68,25
9293,1/4/19 2:01,1/3/19 20:01,99.2734,15.60995,781,val. GPS-3D,3.36,3.68,25
9292,1/4/19 1:00,1/3/19 19:00,99.27336,15.61013,799,val. GPS-3D,3.36,3.68,24
9291,1/4/19 0:00,1/3/19 18:00,99.27343,15.60996,770,val. GPS-3D,3.36,3.68,26
9290,1/3/19 23:00,1/3/19 17:00,99.27341,15.60996,784,val. GPS-3D,3.36,3.68,26
9289,1/3/19 22:00,1/3/19 16:00,99.27341,15.61,773,val. GPS-3D,3.36,3.68,24
9288,1/3/19 17:45,1/3/19 11:45,99.27414,15.6094,799,val. GPS-3D,3.36,3.68,22
9287,1/3/19 17:30,1/3/19 11:30,99.27411,15.60949,793,val. GPS-3D,3.36,3.68,22
9286,1/3/19 17:15,1/3/19 11:15,99.27412,15.60948,774,val. GPS-3D,3.36,3.68,23
9285,1/3/19 17:00,1/3/19 11:00,99.27414,15.60943,785,val. GPS-3D,3.36,3.68,23
9284,1/3/19 16:45,1/3/19 10:45,99.27412,15.60947,761,val. GPS-3D,3.36,3.68,23
9283,1/3/19 16:30,1/3/19 10:30,99.27409,15.60934,769,val. GPS-3D,3.36,3.68,23
9282,1/3/19 16:15,1/3/19 10:15,99.27406,15.60937,788,val. GPS-3D,3.36,3.68,23
9281,1/3/19 16:00,1/3/19 10:00,99.27419,15.60941,802,val. GPS-3D,3.36,3.68,23
9280,1/3/19 15:45,1/3/19 9:45,99.2744,15.60909,792,val. GPS-3D,3.36,3.68,22
9279,1/3/19 15:30,1/3/19 9:30,99.27777,15.61445,825,val. GPS-3D,3.36,3.68,23
9278,1/3/19 15:15,1/3/19 9:15,99.27667,15.61347,807,val. GPS-3D,3.36,3.68,23
9277,1/3/19 15:01,1/3/19 9:01,99.27603,15.61246,787,val. GPS-3D,3.28,3.68,24
9276,1/3/19 14:45,1/3/19 8:45,99.27513,15.61213,771,val. GPS-3D,3.36,3.68,25
9275,1/3/19 14:30,1/3/19 8:30,99.27232,15.6125,706,val. GPS-3D,3.36,3.68,25
9274,1/3/19 14:15,1/3/19 8:15,99.27232,15.61252,715,val. GPS-3D,3.36,3.68,24
9273,1/3/19 14:00,1/3/19 8:00,99.27228,15.61259,708,val. GPS-3D,3.36,3.68,24
9272,1/3/19 13:45,1/3/19 7:45,99.27225,15.61255,717,val. GPS-3D,3.36,3.68,24
9271,1/3/19 13:30,1/3/19 7:30,99.27229,15.61253,711,val. GPS-3D,3.36,3.68,24
9270,1/3/19 13:15,1/3/19 7:15,99.27228,15.61255,717,val. GPS-3D,3.36,3.68,24
9269,1/3/19 13:00,1/3/19 7:00,99.27237,15.61246,706,val. GPS-3D,3.36,3.68,23
9268,1/3/19 12:45,1/3/19 6:45,99.27461,15.61274,774,val. GPS-3D,3.36,3.68,23
9267,1/3/19 12:30,1/3/19 6:30,99.27722,15.61361,800,val. GPS-3D,3.36,3.68,24
9266,1/3/19 12:15,1/3/19 6:15,99.27905,15.61317,837,val. GPS-3D,3.36,3.68,23
9265,1/3/19 12:00,1/3/19 6:00,99.27929,15.61093,822,val. GPS-3D,3.36,3.68,24
9264,1/3/19 11:45,1/3/19 5:45,99.27694,15.60866,808,val. GPS-3D,3.36,3.68,24
9263,1/3/19 11:30,1/3/19 5:30,99.27769,15.61042,794,val. GPS-3D,3.36,3.68,24
9262,1/3/19 11:18,1/3/19 5:18,99.27844,15.61203,834,val. GPS-3D,3.28,3.68,24
9261,1/3/19 11:02,1/3/19 5:02,99.27871,15.6101,832,GPS-3D,3.28,3.68,25
9256,1/3/19 9:45,1/3/19 3:45,99.27861,15.59699,779,val. GPS-3D,3.36,3.68,28
9255,1/3/19 9:30,1/3/19 3:30,99.27827,15.59607,570,val. GPS-3D,3.36,3.68,28
9254,1/3/19 9:15,1/3/19 3:15,99.27824,15.59597,536,val. GPS-3D,3.36,3.68,27
9253,1/3/19 9:00,1/3/19 3:00,99.2786,15.59531,594,val. GPS-3D,3.36,3.68,27
9252,1/3/19 8:45,1/3/19 2:45,99.27843,15.59409,572,val. GPS-3D,3.36,3.68,26
9251,1/3/19 8:30,1/3/19 2:30,99.27909,15.59344,573,val. GPS-3D,3.36,3.68,27
9250,1/3/19 8:15,1/3/19 2:15,99.27894,15.59359,564,val. GPS-3D,3.36,3.68,27
9249,1/3/19 8:00,1/3/19 2:00,99.27917,15.59377,662,val. GPS-3D,3.36,3.68,28
9248,1/3/19 7:45,1/3/19 1:45,99.27899,15.59349,581,val. GPS-3D,3.36,3.68,28
9247,1/3/19 7:30,1/3/19 1:30,99.27968,15.59116,620,val. GPS-3D,3.36,3.68,29
9246,1/3/19 7:15,1/3/19 1:15,99.27889,15.59001,659,val. GPS-3D,3.36,3.68,29
9245,1/3/19 7:00,1/3/19 1:00,99.27898,15.59011,649,val. GPS-3D,3.36,3.68,29
9244,1/3/19 6:45,1/3/19 0:45,99.27901,15.5902,686,val. GPS-3D,3.36,3.68,29
9243,1/3/19 6:30,1/3/19 0:30,99.27885,15.59013,609,val. GPS-3D,3.36,3.68,29
9242,1/3/19 6:15,1/3/19 0:15,99.27884,15.59016,631,val. GPS-3D,3.36,3.68,29
9241,1/3/19 6:00,1/3/19 0:00,99.27879,15.59021,602,val. GPS-3D,3.36,3.68,29
9240,1/3/19 5:45,1/2/19 23:45,99.28115,15.58935,593,val. GPS-3D,3.36,3.68,29
9239,1/3/19 5:30,1/2/19 23:30,99.28068,15.58794,661,val. GPS-3D,3.36,3.68,28
9238,1/3/19 5:15,1/2/19 23:15,99.28058,15.58812,658,val. GPS-3D,3.36,3.68,28
9237,1/3/19 5:00,1/2/19 23:00,99.28066,15.58694,670,val. GPS-3D,3.36,3.68,28
9236,1/3/19 4:45,1/2/19 22:45,99.27899,15.58472,712,val. GPS-3D,3.36,3.68,27
9235,1/3/19 4:30,1/2/19 22:30,99.27798,15.58106,665,val. GPS-3D,3.36,3.68,27
9234,1/3/19 4:15,1/2/19 22:15,99.28096,15.57974,602,val. GPS-3D,3.36,3.68,27
9233,1/3/19 4:00,1/2/19 22:00,99.28084,15.57986,636,val. GPS-3D,3.36,3.68,27
9232,1/3/19 3:45,1/2/19 21:45,99.28104,15.57981,612,val. GPS-3D,3.36,3.68,27
9231,1/3/19 3:30,1/2/19 21:30,99.281,15.57989,603,val. GPS-3D,3.36,3.68,27
9230,1/3/19 3:15,1/2/19 21:15,99.28097,15.57988,590,val. GPS-3D,3.36,3.68,27
9229,1/3/19 3:00,1/2/19 21:00,99.28103,15.57985,609,val. GPS-3D,3.36,3.68,27
9228,1/3/19 2:45,1/2/19 20:45,99.28527,15.57899,563,val. GPS-3D,3.36,3.68,27
9227,1/3/19 2:30,1/2/19 20:30,99.28697,15.57914,504,val. GPS-3D,3.36,3.68,27
9226,1/3/19 2:15,1/2/19 20:15,99.28816,15.57603,487,val. GPS-3D,3.36,3.68,27
9225,1/3/19 2:03,1/2/19 20:03,99.28796,15.57349,341,GPS-3D,3.36,3.68,27
9224,1/3/19 1:45,1/2/19 19:45,99.28788,15.57243,337,val. GPS-3D,3.36,3.68,27
9223,1/3/19 1:30,1/2/19 19:30,99.28816,15.57228,331,val. GPS-3D,3.36,3.68,27
9222,1/3/19 1:15,1/2/19 19:15,99.28822,15.5723,345,val. GPS-3D,3.36,3.68,26
9221,1/3/19 1:00,1/2/19 19:00,99.28805,15.57228,344,val. GPS-3D,3.36,3.68,26
9220,1/3/19 0:45,1/2/19 18:45,99.28831,15.57212,396,val. GPS-3D,3.36,3.68,26
9219,1/3/19 0:30,1/2/19 18:30,99.28817,15.57235,356,val. GPS-3D,3.36,3.68,26
9218,1/3/19 0:15,1/2/19 18:15,99.28812,15.57241,376,val. GPS-3D,3.36,3.68,26
9217,1/3/19 0:00,1/2/19 18:00,99.28899,15.57175,370,val. GPS-3D,3.36,3.68,26
9216,1/2/19 23:45,1/2/19 17:45,99.28823,15.57248,355,val. GPS-3D,3.36,3.68,26
9215,1/2/19 23:30,1/2/19 17:30,99.28798,15.57248,346,val. GPS-3D,3.36,3.68,26
9214,1/2/19 23:15,1/2/19 17:15,99.2881,15.57234,418,val. GPS-3D,3.36,3.68,26
9213,1/2/19 23:00,1/2/19 17:00,99.28802,15.57241,368,val. GPS-3D,3.36,3.68,25
9212,1/2/19 22:45,1/2/19 16:45,99.28808,15.57227,378,val. GPS-3D,3.36,3.68,24
9211,1/2/19 22:30,1/2/19 16:30,99.28808,15.57241,392,val. GPS-3D,3.36,3.68,24
9210,1/2/19 22:15,1/2/19 16:15,99.28802,15.57213,332,val. GPS-3D,3.36,3.68,24
9209,1/2/19 22:00,1/2/19 16:00,99.28816,15.57225,336,val. GPS-3D,3.36,3.68,24
9208,1/2/19 21:45,1/2/19 15:45,99.28811,15.57237,318,val. GPS-3D,3.36,3.68,24
9207,1/2/19 21:30,1/2/19 15:30,99.28825,15.57233,378,val. GPS-3D,3.36,3.68,24
9206,1/2/19 21:15,1/2/19 15:15,99.28808,15.57234,312,val. GPS-3D,3.36,3.68,25
9205,1/2/19 21:00,1/2/19 15:00,99.28805,15.5723,317,val. GPS-3D,3.36,3.68,25
9204,1/2/19 20:45,1/2/19 14:45,99.28809,15.57231,318,val. GPS-3D,3.36,3.68,25
9203,1/2/19 20:30,1/2/19 14:30,99.28813,15.57234,307,val. GPS-3D,3.36,3.68,24
9202,1/2/19 20:15,1/2/19 14:15,99.28807,15.57236,336,val. GPS-3D,3.36,3.68,25
9201,1/2/19 20:00,1/2/19 14:00,99.2881,15.57249,294,val. GPS-3D,3.36,3.68,25
9200,1/2/19 19:45,1/2/19 13:45,99.28807,15.57247,301,val. GPS-3D,3.36,3.68,24
9199,1/2/19 19:30,1/2/19 13:30,99.28799,15.57233,401,val. GPS-3D,3.36,3.68,25
9198,1/2/19 19:15,1/2/19 13:15,99.28804,15.57242,371,val. GPS-3D,3.36,3.68,25
9197,1/2/19 19:00,1/2/19 13:00,99.2881,15.57231,364,val. GPS-3D,3.36,3.68,25
9196,1/2/19 18:45,1/2/19 12:45,99.28813,15.57246,332,val. GPS-3D,3.36,3.68,25
9195,1/2/19 18:30,1/2/19 12:30,99.28818,15.5724,314,val. GPS-3D,3.36,3.68,25
9194,1/2/19 18:15,1/2/19 12:15,99.28816,15.5724,349,val. GPS-3D,3.36,3.68,25
9193,1/2/19 18:00,1/2/19 12:00,99.28812,15.57232,336,val. GPS-3D,3.36,3.68,25
9192,1/2/19 17:45,1/2/19 11:45,99.2881,15.57225,337,val. GPS-3D,3.36,3.68,25
9191,1/2/19 17:30,1/2/19 11:30,99.28807,15.57238,320,val. GPS-3D,3.36,3.68,25
9190,1/2/19 17:15,1/2/19 11:15,99.28828,15.57244,452,val. GPS-3D,3.36,3.68,25
9189,1/2/19 17:00,1/2/19 11:00,99.28809,15.57237,330,val. GPS-3D,3.36,3.68,25
9188,1/2/19 16:45,1/2/19 10:45,99.28811,15.57234,342,val. GPS-3D,3.36,3.68,24
9187,1/2/19 16:30,1/2/19 10:30,99.28809,15.57231,341,val. GPS-3D,3.36,3.68,24
9186,1/2/19 16:15,1/2/19 10:15,99.28808,15.5723,324,val. GPS-3D,3.36,3.68,24
9185,1/2/19 16:00,1/2/19 10:00,99.28812,15.57238,342,val. GPS-3D,3.36,3.68,24
9184,1/2/19 15:45,1/2/19 9:45,99.28842,15.57242,441,val. GPS-3D,3.36,3.68,24
9183,1/2/19 15:30,1/2/19 9:30,99.28801,15.57231,297,val. GPS-3D,3.36,3.68,25
9182,1/2/19 15:15,1/2/19 9:15,99.28846,15.57204,367,val. GPS-3D,3.36,3.68,25
9181,1/2/19 15:00,1/2/19 9:00,99.28954,15.57067,298,val. GPS-3D,3.36,3.68,25
9180,1/2/19 14:46,1/2/19 8:46,99.2909,15.56973,264,val. GPS-3D,3.36,3.68,25
9179,1/2/19 14:30,1/2/19 8:30,99.29053,15.56923,282,val. GPS-3D,3.36,3.68,25
9178,1/2/19 14:15,1/2/19 8:15,99.29127,15.56611,313,val. GPS-3D,3.36,3.68,26
9177,1/2/19 14:00,1/2/19 8:00,99.29141,15.56229,333,val. GPS-3D,3.36,3.68,25
9176,1/2/19 13:45,1/2/19 7:45,99.29083,15.55778,256,val. GPS-3D,3.36,3.68,25
9175,1/2/19 13:30,1/2/19 7:30,99.28672,15.55573,302,val. GPS-3D,3.36,3.68,25
9174,1/2/19 13:15,1/2/19 7:15,99.28648,15.5544,273,val. GPS-3D,3.36,3.68,25
9173,1/2/19 13:00,1/2/19 7:00,99.28434,15.5504,309,val. GPS-3D,3.36,3.68,25
9172,1/2/19 12:45,1/2/19 6:45,99.28426,15.54622,256,val. GPS-3D,3.36,3.68,25
9171,1/2/19 12:30,1/2/19 6:30,99.28475,15.54284,243,val. GPS-3D,3.36,3.68,25
9170,1/2/19 12:15,1/2/19 6:15,99.28485,15.54274,252,val. GPS-3D,3.36,3.68,25
9168,1/2/19 11:45,1/2/19 5:45,99.28085,15.53518,284,val. GPS-3D,3.36,3.68,25
9167,1/2/19 11:30,1/2/19 5:30,99.28048,15.53492,283,val. GPS-3D,3.36,3.68,25
9166,1/2/19 11:15,1/2/19 5:15,99.28145,15.5326,249,val. GPS-3D,3.36,3.68,26
9165,1/2/19 11:00,1/2/19 5:00,99.27938,15.52816,350,val. GPS-3D,3.36,3.68,27
9164,1/2/19 10:45,1/2/19 4:45,99.28158,15.52419,274,val. GPS-3D,3.36,3.68,27
9163,1/2/19 10:30,1/2/19 4:30,99.28192,15.51966,278,val. GPS-3D,3.36,3.68,29
9162,1/2/19 10:15,1/2/19 4:15,99.28188,15.51957,260,val. GPS-3D,3.36,3.68,29
9161,1/2/19 10:00,1/2/19 4:00,99.28194,15.51967,273,val. GPS-3D,3.36,3.68,29
9160,1/2/19 9:45,1/2/19 3:45,99.28191,15.51959,269,val. GPS-3D,3.36,3.68,29
9159,1/2/19 9:30,1/2/19 3:30,99.28192,15.51959,270,val. GPS-3D,3.36,3.68,29
9158,1/2/19 9:15,1/2/19 3:15,99.28186,15.5197,278,val. GPS-3D,3.36,3.68,30
9157,1/2/19 9:00,1/2/19 3:00,99.28197,15.51977,272,val. GPS-3D,3.36,3.68,30
9156,1/2/19 8:45,1/2/19 2:45,99.28196,15.51972,291,val. GPS-3D,3.36,3.68,30
9155,1/2/19 8:30,1/2/19 2:30,99.28219,15.51849,274,val. GPS-3D,3.36,3.68,31
9154,1/2/19 8:15,1/2/19 2:15,99.28234,15.51799,287,val. GPS-3D,3.36,3.68,31
9153,1/2/19 8:00,1/2/19 2:00,99.28224,15.51795,278,val. GPS-3D,3.36,3.68,31
9152,1/2/19 7:45,1/2/19 1:45,99.28226,15.51792,283,val. GPS-3D,3.36,3.68,31
9151,1/2/19 7:30,1/2/19 1:30,99.28224,15.51789,257,val. GPS-3D,3.36,3.68,32
9150,1/2/19 7:15,1/2/19 1:15,99.2823,15.51791,282,val. GPS-3D,3.36,3.68,31
9149,1/2/19 7:00,1/2/19 1:00,99.28221,15.5179,290,val. GPS-3D,3.36,3.68,30
9148,1/2/19 6:45,1/2/19 0:45,99.28221,15.51799,270,val. GPS-3D,3.36,3.68,29
9147,1/2/19 6:32,1/2/19 0:32,99.28219,15.51799,272,val. GPS-3D,3.28,3.68,29
9146,1/2/19 6:18,1/2/19 0:18,99.2795,15.51572,285,GPS-3D,3.28,3.68,29
9145,1/2/19 6:03,1/2/19 0:03,99.27469,15.51672,269,GPS-3D,3.28,3.68,29
9144,1/2/19 5:45,1/1/19 23:45,99.27724,15.52603,265,val. GPS-3D,3.36,3.68,29
9143,1/2/19 5:30,1/1/19 23:30,99.27596,15.5275,263,val. GPS-3D,3.36,3.68,30
9142,1/2/19 5:15,1/1/19 23:15,99.27456,15.52791,295,val. GPS-3D,3.36,3.68,31
9141,1/2/19 5:00,1/1/19 23:00,99.27531,15.52457,286,val. GPS-3D,3.36,3.68,32
9140,1/2/19 4:45,1/1/19 22:45,99.2725,15.52056,322,val. GPS-3D,3.36,3.68,32
9139,1/2/19 4:30,1/1/19 22:30,99.27156,15.51976,299,val. GPS-3D,3.36,3.68,33
9138,1/2/19 4:15,1/1/19 22:15,99.27137,15.52004,304,val. GPS-3D,3.36,3.68,33
9137,1/2/19 4:00,1/1/19 22:00,99.27145,15.52007,317,val. GPS-3D,3.36,3.68,34
9136,1/2/19 3:45,1/1/19 21:45,99.27144,15.51999,310,val. GPS-3D,3.36,3.68,32
9135,1/2/19 3:30,1/1/19 21:30,99.27124,15.51998,291,val. GPS-3D,3.36,3.68,32
9134,1/2/19 3:15,1/1/19 21:15,99.2714,15.52005,309,val. GPS-3D,3.36,3.68,31
9133,1/2/19 3:00,1/1/19 21:00,99.27146,15.51993,319,val. GPS-3D,3.36,3.68,30
9132,1/2/19 2:45,1/1/19 20:45,99.27138,15.51997,298,val. GPS-3D,3.36,3.68,30
9131,1/2/19 2:30,1/1/19 20:30,99.27147,15.52009,318,val. GPS-3D,3.36,3.68,29
9130,1/2/19 2:15,1/1/19 20:15,99.27144,15.5201,328,val. GPS-3D,3.36,3.68,27
9129,1/2/19 2:01,1/1/19 20:01,99.27129,15.51963,298,val. GPS-3D,3.28,3.68,25
9128,1/2/19 1:45,1/1/19 19:45,99.26714,15.51981,405,val. GPS-3D,3.36,3.68,25
9127,1/2/19 1:30,1/1/19 19:30,99.26319,15.52291,509,val. GPS-3D,3.36,3.68,24
9126,1/2/19 1:16,1/1/19 19:16,99.26137,15.52253,636,val. GPS-3D,3.36,3.68,24
9125,1/2/19 1:03,1/1/19 19:03,99.25955,15.52098,709,GPS-3D,3.28,3.68,23
9124,1/2/19 0:45,1/1/19 18:45,99.2547,15.5207,745,val. GPS-3D,3.36,3.68,23
9123,1/2/19 0:30,1/1/19 18:30,99.25416,15.52059,723,val. GPS-3D,3.36,3.68,23
9122,1/2/19 0:15,1/1/19 18:15,99.25416,15.52059,738,val. GPS-3D,3.36,3.68,24
9121,1/2/19 0:00,1/1/19 18:00,99.25417,15.52062,733,val. GPS-3D,3.36,3.68,24
9120,1/1/19 23:45,1/1/19 17:45,99.25421,15.52061,729,val. GPS-3D,3.36,3.68,23
9119,1/1/19 23:30,1/1/19 17:30,99.25424,15.52064,739,val. GPS-3D,3.36,3.68,23
9118,1/1/19 23:15,1/1/19 17:15,99.25415,15.52048,758,val. GPS-3D,3.36,3.68,23
9117,1/1/19 23:00,1/1/19 17:00,99.25417,15.52061,720,val. GPS-3D,3.36,3.68,23
9116,1/1/19 22:45,1/1/19 16:45,99.25427,15.52062,731,val. GPS-3D,3.36,3.68,23
9115,1/1/19 22:30,1/1/19 16:30,99.254,15.52057,743,val. GPS-3D,3.36,3.68,23
9114,1/1/19 22:15,1/1/19 16:15,99.25409,15.52061,752,val. GPS-3D,3.36,3.68,21
9113,1/1/19 22:00,1/1/19 16:00,99.25405,15.52058,740,val. GPS-3D,3.36,3.68,21
9112,1/1/19 21:45,1/1/19 15:45,99.25405,15.52047,756,val. GPS-3D,3.36,3.68,22
9111,1/1/19 21:30,1/1/19 15:30,99.25409,15.52064,724,val. GPS-3D,3.36,3.68,23
9110,1/1/19 21:15,1/1/19 15:15,99.25399,15.52057,724,val. GPS-3D,3.36,3.68,24
9109,1/1/19 21:00,1/1/19 15:00,99.25398,15.52061,744,val. GPS-3D,3.36,3.68,25
9108,1/1/19 20:45,1/1/19 14:45,99.25404,15.52059,746,val. GPS-3D,3.36,3.68,25
9107,1/1/19 20:30,1/1/19 14:30,99.25409,15.52064,734,val. GPS-3D,3.36,3.68,24
9106,1/1/19 20:15,1/1/19 14:15,99.25394,15.52045,755,val. GPS-3D,3.36,3.68,23
9105,1/1/19 20:00,1/1/19 14:00,99.25418,15.51963,673,val. GPS-3D,3.36,3.68,23
9104,1/1/19 19:45,1/1/19 13:45,99.25478,15.51522,618,val. GPS-3D,3.36,3.68,23
9103,1/1/19 19:30,1/1/19 13:30,99.25826,15.51346,530,val. GPS-3D,3.36,3.68,23
9102,1/1/19 19:15,1/1/19 13:15,99.2624,15.51115,404,val. GPS-3D,3.36,3.68,22
9101,1/1/19 19:00,1/1/19 13:00,99.26571,15.50991,351,val. GPS-3D,3.28,3.68,22
9100,1/1/19 18:48,1/1/19 12:48,99.26675,15.51156,351,GPS-3D,3.28,3.68,22
9099,1/1/19 18:33,1/1/19 12:33,99.2675,15.51333,347,GPS-3D,3.28,3.68,22
9098,1/1/19 18:18,1/1/19 12:18,99.27179,15.51501,300,GPS-3D,3.28,3.68,23
9096,1/1/19 17:48,1/1/19 11:48,99.27964,15.51772,288,GPS-3D,3.28,3.68,23
9095,1/1/19 17:30,1/1/19 11:30,99.28302,15.51591,412,val. GPS-3D,3.36,3.68,22
